term_id,PC0,PC1,PC2,term_str
1102.0,-0.0005281383755911112,0.00019406007023776425,-0.0005611971278150522,absorbs
1103.0,-0.0023242034194913145,0.003476059631304945,-0.00013828159976136934,absorption
1117.0,-0.0012479851476298932,0.0006596090053918812,-0.0007471189692795806,abundance
1118.0,-0.0015088664477560935,0.0012550062528568187,-0.000552942957154606,abundant
1119.0,-0.0009720803521905067,0.000829150209902894,-6.552836122597823e-07,abundantly
1128.0,-0.0034264182604034133,0.0017366611714008024,-0.0005451989831523001,acceptable
1129.0,-0.00038072662757576605,4.6442572702899156e-05,0.0001249788314013422,acceptably
1145.0,-0.003580354519517718,0.00031638444013870853,-0.0015457951482700956,accompaniment
1146.0,-0.0027465716544463883,0.0005238144558310185,-0.0005050647926061085,accompaniments
1147.0,-0.00224215832020765,-0.00040562669196510546,0.0010871091374417045,accompany
1148.0,-0.01218748364651137,0.018283852048986745,0.011200282485112237,accompanying
1149.0,-0.003707663393025347,0.0030239514858219326,-0.0020844271957723985,accomplish
1150.0,-0.004155690461349711,0.003636207376820784,-0.004663654819261811,accomplished
1157.0,-0.00559941560055207,0.001489868031134995,-0.005760953235765065,according
1158.0,-0.0005168413566893638,0.0034192092498520447,-0.0019852554277048316,accordingly
1159.0,-0.006019363932711347,0.004518895157422861,-0.0019993255300610477,account
1160.0,-0.0005069139574118746,0.0007628209304059663,9.621411402770756e-05,accountable
1163.0,-0.0027927451636865904,0.004091500142286932,-0.0011689745514142835,accounts
1171.0,-0.0011988080578258851,0.0015380062014841791,-0.0004118094876015246,accuracy
1172.0,-0.0022733739408992144,0.0037939532528814502,-0.0004366673769363677,accurate
1173.0,-0.0017732691127677932,0.002579962569433797,-0.0009660749967382223,accurately
1175.0,-0.0009835351588159387,-0.00012536489897007046,-0.0007211803837209518,accustomed
1177.0,-4.86416570758594e-05,-0.00018959893144468136,0.00032853083352833576,acetate
1178.0,-0.0007191825978123105,0.0010305198289261692,-0.0010839755678517416,acetic
1186.0,-0.013341227685394464,0.016470578307994806,0.000786684488491997,acid
1187.0,-0.001179800371570169,0.002265927817526751,0.00029805296434474196,acidity
1188.0,-0.002879823304020697,0.004382194827708457,0.000210285910012875,acids
1190.0,-0.00042052131120992733,-0.001233824186158593,0.0019296978209453514,acidulated
1200.0,-0.0016299403351676747,0.0014485846213888793,-0.0008964390219909403,acquired
1208.0,-0.0018697459535103498,-0.005156606625428221,-0.0023891618468395177,across
1209.0,-0.0017956805557840497,0.0016711752706527955,-0.0017014715581017685,act
1211.0,-0.0008135691825262597,0.0012256189749371114,-0.00013266251117499675,acting
1212.0,-0.006463849501403683,0.007920489495464688,-0.003683297644245119,action
1214.0,-0.002875930488917215,0.003366800725700774,-0.0007613672070752146,active
1216.0,-0.001349410677582879,0.001742603128987621,-0.0003717610657797266,activity
1217.0,-0.0026833951247162606,0.0030208833103162747,-0.0008609252997217137,acts
1218.0,-0.00473299417366984,0.005453834947147091,-0.0018651928815754588,actual
1219.0,-0.0026548572591632066,0.0037997886202902125,-0.001519289450358456,actually
1231.0,-0.0021883553395847023,0.0006240282064812627,-0.0012674165724048433,adapted
1233.0,0.16149832986981272,-0.04306962520285632,-0.04516249190550966,add
1234.0,-0.00530713867082204,0.018862925314346638,-0.0033924162377428715,added
1235.0,0.00734115118994882,-0.0019425623586824116,0.006990445367941385,adding
1237.0,-0.017288641877108827,0.017446807364454402,-0.00019499247808654947,addition
1238.0,0.0002293951925628844,0.0046792271015434666,-0.005250772183539493,additional
1239.0,-0.000460041839923055,-0.0009884445109402719,-9.544277474016668e-06,additions
1242.0,-0.0041474930314558504,0.006048142651468168,-0.00036488854794431645,adds
1245.0,-0.0013369666812538953,0.0018076436715113318,-0.0005497152563206849,adequate
1246.0,-0.0008635727099413392,-0.00015183331367668823,-0.0025052450837983286,adhere
1250.0,-0.00022963844211114823,-5.83201967635616e-05,-0.00012200101088652259,adhering
1257.0,-5.746114898023467e-05,0.00155524090870632,-0.001635157156525227,adjust
1272.0,-0.00035517933901623697,-0.0005732726904708024,0.0010309744066830042,admissible
1274.0,-0.0012358830438414445,3.930473156465737e-05,-0.001791341796089787,admit
1280.0,-0.0020560156445475295,0.0023584046126101195,-0.0005250547301896421,adopt
1281.0,-0.0020599125598564,0.0012326139873180307,-0.001727166325642117,adopted
1288.0,-0.0017415161647595454,0.0022952960292361387,-0.00044013334438176426,adult
1291.0,-0.0021416450678670724,0.0029481724188069342,-0.0009553819511069015,adulterated
1293.0,-0.0013069413469369855,0.0025738110268191706,-0.0009379301794502674,adulteration
1295.0,-0.004639818260502275,0.006384266401728942,-0.0007067203199618303,adults
1296.0,-0.0008042987492345402,0.0007788149321119244,0.0009407010312001132,advance
1301.0,-0.011609597987565043,0.01241314102280739,-0.002089163057931414,advantage
1302.0,-0.001589388249600979,0.0004872125658508265,-0.0006291642717240332,advantageous
1304.0,-0.0029105021505319807,0.004420714340391746,-0.001043334026123747,advantages
1308.0,-0.000882274465406203,0.0011350836090668402,1.7859045010410265e-05,advertised
1310.0,-0.0008653312031687581,0.001146686901157436,-0.00011449274029457506,advertising
1312.0,-0.007641913945789317,0.007632315422963427,-0.0037924503605532927,advisable
1323.0,-0.0008214443910146788,-0.0004178630029275818,-0.0004077018787514572,affair
1324.0,-0.0012411985680010453,0.0007646986001461037,-0.0004662528959639854,affairs
1325.0,-0.002935485765154518,0.004284859048670732,-0.0011731122636941796,affect
1327.0,-0.0020245432561364863,0.0037856012454593906,-0.0009318761503607715,affected
1332.0,-0.0018643327378086152,0.002538404305914276,-0.00042042192791358893,affects
1339.0,-0.0037606468277442237,0.0029230503358601972,-0.001736555893117488,afford
1340.0,-0.0014572721409077203,0.0014786344495805648,0.0002777988839407828,afforded
1342.0,-0.0017988447609568858,0.0003764924993245761,0.0006027826630827447,affords
1349.0,-0.020664707774505013,0.0029430092107551467,-0.0183269534105649,after
1350.0,-0.002225515835016494,0.0014920770325100446,0.0012185333341720554,afternoon
1351.0,-0.0006257792771719911,-0.00021072547409406008,-0.0010260673963608169,afterward
1352.0,-0.000906779509636831,-0.0030768655717167475,-0.002071675018617679,afterwards
1353.0,0.0008709479217297493,-0.00891171466447729,-0.00959987545509888,again
1354.0,-0.0031457914412556663,-0.00151607875482715,-0.0024426490025180013,against
1355.0,0.0007713607481101302,5.830441420124345e-05,0.0017975698840813103,agate
1356.0,-0.0072656896168272495,0.005730673093191653,-0.002277290487845142,age
1360.0,-0.0013111202593236138,0.004090561261313855,-0.0010654764086647525,agent
1361.0,-0.0016304971865361243,0.004770931908812158,-0.0011255760587031026,agents
1362.0,-0.0015332599912024677,0.0017384644074213472,-0.0005234510225668598,ages
1369.0,-0.001572588601270992,0.00025996463829004257,-0.0013618559636452787,ago
1373.0,-0.0016321311836611139,0.0013297369542587783,-0.0006319599509447577,agree
1374.0,-0.006871528581873983,0.0007694514972715637,-0.001693666066344431,agreeable
1384.0,-0.004269181351619261,0.00455025526650784,-0.0018671275302164852,aid
1387.0,-0.0009550572118985454,0.0009986398345599513,1.0393506728470413e-05,aids
1390.0,-0.00133831278338631,0.0017184532286492245,-0.0004641308767367994,aim
1393.0,-0.016899427347661942,0.016932668615302255,-0.012492279939210229,air
1406.0,-0.0031458805110762523,0.00025046951822771916,-0.005070571127772684,albumen
1407.0,-0.002167499142011319,0.003601035737298628,-0.0010678679484066326,albumin
1409.0,-0.0008806283581504578,0.001739789976556666,-0.00036103731265972383,albuminoids
1410.0,-0.0009290372511838921,0.00020721746508446068,-0.0008924687424438374,albuminous
1411.0,-0.004168738054869371,0.004514384680104898,-0.000958615958943803,alcohol
1412.0,-0.0020891007389539024,0.0035233806834393763,-0.0007167328104654317,alcoholic
1415.0,0.0017920106654145864,-0.0012147971480750322,0.002954716524319567,ale
1421.0,-0.0015217478891293892,0.0009444903183684692,-0.0013063525637118686,alike
1424.0,-0.0018070971167755254,0.0023439767023870892,-0.00026974242491747974,alimentary
1426.0,-0.003709242810647437,4.993462269259319e-05,-0.0024891047352907955,alive
1427.0,-0.0010464345054576807,0.002321720348834696,-0.0003244156828269946,alkali
1428.0,-0.001064574725278339,0.0016080256833910648,0.0003038692898604849,alkaline
1433.0,-0.017294488607858156,-0.008634746944519187,-0.030587571188216044,all
1440.0,-0.0010249814040714283,0.0009809477198189874,-0.00018245742851212522,allied
1442.0,-0.0006109905915536891,0.0010178025559864922,0.0003841483688646521,alligator
1445.0,0.01416945702351799,-0.004235335484698133,-0.034397471904915315,allow
1449.0,-0.012751202324655804,0.010797482693136996,-0.008966448348062714,allowed
1450.0,-0.001688031132286985,0.0004280643363939543,-0.004996097251465953,allowing
1452.0,0.005603037456389359,-0.0004968344412012916,0.0014030056994170062,allspice
1459.0,0.0008794444169749573,-0.0018182411458119265,-1.2001102655356814e-05,almond
1460.0,0.0030799968059534444,-0.008662713324156303,-0.004083614313086391,almonds
1461.0,-0.012895557735775033,0.009864370547203684,-0.004210027605061418,almost
1462.0,-0.0070072543283004616,0.007596794023443303,-0.001293723721960873,alone
1463.0,-0.003330025239058655,0.0006512530991228506,-0.0012342400383058925,along
1467.0,-0.01075631037823969,0.01074085762251717,-0.0012331181527130849,already
1468.0,-0.02538774067580184,0.01414408405655553,-0.004848756906334346,also
1475.0,0.0005113620304977606,-0.004305321400466856,0.0011598536874982892,alternate
1476.0,-0.00042133136517650665,-0.0013987975137891833,0.0002996023309225419,alternated
1477.0,0.019343146384105413,0.012968306514318574,-0.017737612326763158,alternately
1481.0,-0.013671313665418556,0.014459333173685565,-0.002179474218138302,although
1485.0,-0.0001887304305232777,-0.0006570692403071622,-7.688737783352244e-05,alum
1486.0,-0.002580255668479457,0.004576003492745594,-0.0004395157066377765,aluminum
1488.0,-0.01949563396318124,0.013711725270631858,-0.007811968269646448,always
1496.0,-0.0003715937846922958,-0.0012717919014842323,-0.0008676857309986097,amber
1497.0,-0.0002015968457724559,-0.0007919506275098197,0.0007096387157294722,ambergris
1506.0,-0.0023140326474112337,0.0027956210600063383,-0.0006154221138793814,america
1507.0,0.0003551516837614857,0.0020682170754912567,0.010420867038244476,american
1513.0,-0.0002589740299709407,0.00042303199561059617,0.0005899561650540535,ammonia
1515.0,-0.008009270118317003,0.006954009446526998,-0.0014134583823162024,among
1517.0,-0.019984635715859553,0.0323611641753159,-0.007805036340515573,amount
1520.0,-0.004961137627382353,0.010010850690200112,-0.0024119845799637682,amounts
1530.0,-0.02936580905622199,-0.04284110032084447,-0.030596721136913512,an
1534.0,-0.0009557030494635829,0.0014576353512002265,-0.0007441902414122575,analysis
1542.0,0.0006369371716069675,-0.013689086559305307,0.0023824775604148725,anchovies
1543.0,0.002472623868418283,-0.024007715630748046,-0.0022643854542353428,anchovy
1544.0,-0.0013762987659377646,0.0006427104085560256,-0.0004985342377337627,ancient
1546.0,0.010335072471203419,-0.020313172175308893,-0.025140921027242146,and
1547.0,-0.00016862053459423587,7.895830738471111e-05,0.0004519944221242638,andronicus
1553.0,0.0013476541158284894,0.003532878095801854,-0.0009120437301587093,angel
1564.0,-0.010168910666357328,0.008376437769723244,-0.002975653626009348,animal
1565.0,-0.006034802628396235,0.0058682585418652206,-0.000996423977563338,animals
1583.0,-0.000800986867923506,0.00033688386222481363,-0.00017261724683368586,annual
1587.0,-0.009504019875830794,-0.0035054459635999475,-0.007977485740158404,another
1588.0,-0.0025384030564926663,-0.0005498799777834674,-0.0018996305530772908,answer
1591.0,-0.0012629898779954604,0.0006880347972126061,-0.00017897260167835274,answers
1605.0,0.0002684147449916462,-0.01155714984760912,0.0009606624936320886,antonini
1609.0,-0.027174979078139573,0.018791294068322393,-0.014610595255035785,any
1612.0,-0.004293863849830812,0.002901461459657503,-0.0018994170264231113,anything
1616.0,-0.00012081746794518445,-0.0013738813969218235,-0.0007602641827557918,apart
1634.0,-0.001606665124607356,0.0021050813300122102,-0.0009370471633934044,apparatus
1635.0,-0.001670647692166091,0.0023746285668704626,-0.0006105099856159445,apparent
1636.0,-0.0008545717941589764,0.00010105458846655095,-0.0006527156936921106,apparently
1637.0,-0.0027382367749040223,0.00392574068021426,-0.0002874505089277974,appeal
1639.0,-0.0010597618944212894,0.001238696509203723,0.0004520097953556793,appeals
1640.0,-0.003865039422187919,0.0013634147583077665,-0.005500094761651341,appear
1641.0,-0.01052962820640555,0.0063445745018684075,-0.003884370643772079,appearance
